95	22	61
69	79	43
40	85	30
30	92	78
18	57	36
94	52	48
11	94	64
79	56	92
65	13	69
96	41	28
18	18	18
13	83	13
27	40	23
46	31	22
74	99	85
14	87	46
62	33	55
22	37	55
93	53	19
35	89	97
74	28	86
92	13	90
60	50	85
93	85	39
19	76	31
30	90	96
24	90	63
44	47	14
19	46	23
52	68	69
50	60	81
98	96	13
11	16	85
70	86	61
56	81	25
52	83	52
59	36	59
63	18	75
47	43	22
12	61	32
66	16	88
69	44	27
45	54	30
80	57	58
61	21	21
22	68	52
21	40	70
55	42	28
29	91	73
93	23	38
54	12	41
54	95	78
24	29	24
14	83	75
58	58	58
69	48	83
99	39	66
18	98	32
60	64	57
37	37	37
19	47	94
25	59	83
16	22	91
71	35	93
15	61	97
83	81	57
92	93	55
61	45	22
59	25	97
47	72	61
11	84	63
50	55	72
11	66	47
35	39	58
14	77	42
20	20	20
71	57	85
19	53	17
50	38	78
60	55	76
32	37	43
85	13	32
96	39	48
19	61	16
81	31	46
85	42	85
82	83	62
44	23	96
15	30	24
20	89	63
99	48	93
97	26	97
86	28	90
23	76	75
95	64	77
61	17	47
67	93	67
43	89	38
53	26	79
87	40	33
43	24	45
65	81	65
65	65	65
49	60	96
33	48	66
79	84	51
73	73	73
71	11	45
57	14	57
17	17	17
37	44	47
95	58	24
59	30	95
18	74	81
48	24	57
99	90	62
17	70	43
86	46	15
22	86	65
51	38	40
36	90	76
22	86	30
14	96	98
89	86	55
71	68	64
61	58	82
30	30	30
69	69	69
69	69	69
17	17	17
65	83	50
27	27	27
64	14	22
53	64	78
95	14	85
99	99	99
87	87	87
86	20	17
89	42	64
94	14	10
61	19	23
60	98	75
65	41	61
35	48	35
43	57	82
45	24	45
51	11	22
63	17	18
88	45	80
93	93	93
64	78	61
13	36	56
21	62	60
64	29	34
35	31	72
65	75	65
81	84	52
72	49	40
37	61	13
36	84	56
38	56	29
42	15	79
36	71	81
37	19	63
24	88	38
73	28	81
23	31	76
51	14	51
66	70	69
11	11	11
26	30	70
45	45	45
85	85	85
15	94	42
71	68	59
54	29	73
93	27	80
92	60	53
16	29	16
46	46	46
71	48	73
58	71	90
30	54	86
97	54	42
54	50	14
52	61	73
35	44	36
55	53	44
29	69	29
61	43	70
87	86	67
70	87	70
96	98	11
86	27	56
78	16	78
83	31	45
18	91	22
48	77	26
82	57	59
69	62	37
86	62	80
18	60	14
89	94	89
85	16	87
11	91	10
83	83	83
69	17	82
38	41	54
26	21	74
22	67	65
62	75	45
79	79	79
90	66	31
91	87	36
54	62	85
89	27	93
95	63	86
94	72	74
75	28	75
59	90	97
34	40	92
10	89	82
29	29	29
36	80	85
15	44	15
35	87	98
99	29	25
64	70	55
14	89	58
16	60	55
82	41	82
20	35	58
22	91	71
57	53	46
66	34	40
39	64	37
74	42	40
28	28	28
38	21	27
75	34	75
63	23	60
53	74	28
56	98	73
80	61	73
21	69	28
25	25	25
21	89	12
61	82	38
30	27	83
40	48	83
60	54	55
79	75	79
46	31	13
66	96	91
98	32	32
93	86	74
16	33	56
67	43	37
66	12	62
13	91	13
44	56	81
38	32	45
17	30	67
22	74	55
33	68	11
95	70	84
78	82	82
60	52	91
45	97	91
46	45	83
33	68	91
75	54	27
15	15	15
34	47	56
69	83	67
35	77	18
60	86	42
20	91	85
15	35	99
86	73	86
98	88	65
49	11	19
98	46	94
81	15	23
42	61	24
44	84	53
36	90	45
71	31	35
18	81	48
69	40	46
91	85	88
46	74	34
84	84	84
17	10	78
28	39	28
60	22	35
14	47	53
51	12	81
58	48	58
61	81	64
68	62	22
21	66	58
34	49	82
27	14	81
14	29	36
63	31	80
63	71	63
51	35	95
84	54	27
56	23	52
56	10	49
48	35	81
90	86	31
20	13	20
92	18	93
60	11	97
50	78	84
78	18	67
26	53	93
98	32	13
70	13	49
14	14	14
47	38	19
21	11	79
66	29	24
48	24	82
37	98	12
46	39	89
81	81	81
87	43	91
97	53	81
51	88	99
32	34	86
49	35	39
